,name,locs
68,data/16/135191214.npy,"[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]
 [ 0  1]
 [ 1  1]
 [ 2  1]
 [ 3  1]
 [ 4  1]
 [ 5  1]
 [ 6  1]
 [ 7  1]
 [ 8  1]
 [ 9  1]
 [10  1]
 [11  1]
 [12  1]
 [13  1]
 [ 0  2]
 [ 1  2]
 [ 2  2]
 [ 3  2]
 [ 4  2]
 [ 5  2]
 [ 6  2]
 [ 7  2]
 [ 8  2]
 [ 9  2]
 [10  2]
 [11  2]
 [12  2]
 [13  2]
 [ 0  3]
 [ 1  3]
 [ 2  3]
 [ 3  3]
 [ 4  3]
 [ 5  3]
 [ 6  3]
 [ 7  3]
 [ 8  3]
 [ 9  3]
 [10  3]
 [11  3]
 [12  3]
 [13  3]
 [ 0  4]
 [ 1  4]
 [ 2  4]
 [ 3  4]
 [ 4  4]
 [ 5  4]
 [ 6  4]
 [ 7  4]
 [ 8  4]
 [ 9  4]
 [10  4]
 [11  4]
 [12  4]
 [13  4]
 [ 0  5]
 [ 1  5]
 [ 2  5]
 [ 3  5]
 [ 4  5]
 [ 5  5]
 [ 6  5]
 [ 7  5]
 [ 8  5]
 [ 9  5]
 [10  5]
 [11  5]
 [12  5]
 [13  5]
 [ 0  6]
 [ 1  6]
 [ 2  6]
 [ 3  6]
 [ 4  6]
 [ 5  6]
 [ 6  6]
 [ 7  6]
 [ 8  6]
 [ 9  6]
 [10  6]
 [11  6]
 [12  6]
 [13  6]
 [ 0  7]
 [ 1  7]
 [ 2  7]
 [ 3  7]
 [ 4  7]
 [ 5  7]
 [ 6  7]
 [ 7  7]
 [ 8  7]
 [ 9  7]
 [10  7]
 [11  7]
 [ 0  8]
 [ 1  8]
 [ 2  8]
 [ 3  8]
 [ 4  8]
 [ 5  8]
 [ 6  8]
 [ 7  8]
 [ 8  8]
 [ 9  8]
 [10  8]
 [ 1  9]
 [ 2  9]
 [ 3  9]
 [ 4  9]
 [ 5  9]
 [ 6  9]
 [ 7  9]
 [ 8  9]
 [ 9  9]
 [ 0 10]
 [ 1 10]
 [ 2 10]
 [ 3 10]
 [ 4 10]
 [ 5 10]
 [ 6 10]
 [ 7 10]
 [ 0 11]
 [ 1 11]
 [ 2 11]
 [ 3 11]
 [ 4 11]
 [ 5 11]
 [ 0 12]
 [ 1 12]
 [ 2 12]
 [ 3 12]
 [ 0 13]
 [ 1 13]
 [ 2 13]]"
69,data/16/135191216.npy,"[[ 8  0]
 [ 9  0]
 [12  1]
 [10  2]
 [11  2]
 [12  2]
 [ 8  3]
 [ 9  3]
 [10  3]
 [13  3]
 [ 9  4]
 [10  4]
 [ 8  5]
 [ 9  5]
 [10  5]
 [ 7  6]
 [ 8  6]
 [ 9  6]
 [ 7  7]
 [ 8  7]
 [ 6  8]
 [ 7  8]
 [12  8]
 [13  8]
 [ 6  9]
 [ 7  9]
 [ 9  9]
 [10  9]
 [12  9]
 [13  9]
 [ 5 10]
 [ 9 10]
 [10 10]
 [12 10]
 [13 10]
 [ 4 11]
 [ 5 11]
 [12 11]
 [13 11]
 [ 2 12]
 [ 3 12]
 [ 4 12]
 [ 5 12]
 [ 6 12]
 [11 12]
 [12 12]
 [13 12]
 [ 1 13]
 [ 2 13]
 [ 3 13]
 [ 6 13]
 [11 13]
 [12 13]
 [13 13]]"
70,data/16/135191218.npy,"[[ 3  0]
 [ 4  0]
 [ 0  1]
 [ 1  1]
 [ 4  1]
 [ 6  1]
 [ 4  2]
 [ 5  2]
 [ 3  3]
 [ 4  3]
 [ 3  4]
 [ 4  4]
 [ 7  4]
 [ 0  5]
 [ 7  5]
 [ 8  5]
 [ 0  6]
 [ 0  7]
 [ 4  8]
 [ 5  8]
 [12  8]
 [ 0  9]
 [ 1  9]
 [ 2  9]
 [ 3  9]
 [ 4  9]
 [12  9]
 [ 0 10]
 [ 1 10]
 [ 2 10]
 [ 3 10]
 [ 4 10]
 [ 9 10]
 [ 0 11]
 [ 2 11]
 [ 9 11]
 [10 11]
 [ 4 12]
 [ 5 12]
 [ 4 13]
 [ 5 13]]"
71,data/16/135191219.npy,"[[ 2  0]
 [ 3  0]
 [ 5  0]
 [ 7  0]
 [10  0]
 [ 3  1]
 [10  1]
 [13  1]
 [ 5  2]
 [ 6  2]
 [ 7  2]
 [ 8  2]
 [10  2]
 [ 2  3]
 [ 3  3]
 [ 7  3]
 [ 8  3]
 [ 2  4]
 [ 3  4]
 [ 4  4]
 [ 6  4]
 [ 8  4]
 [ 0  5]
 [ 3  5]
 [ 4  5]
 [ 6  5]
 [10  5]
 [ 0  6]
 [ 4  6]
 [ 4  7]
 [ 5  8]
 [ 6  8]
 [ 4  9]
 [ 5  9]
 [ 6  9]
 [ 1 10]
 [ 2 10]
 [ 5 10]
 [ 6 11]
 [ 8 12]
 [ 1 13]
 [ 2 13]
 [10 13]]"
72,data/16/135191220.npy,"[[ 7  0]
 [ 7  1]
 [ 7  2]
 [ 7  3]
 [ 7  4]
 [ 8  4]
 [ 8  5]
 [ 9  5]
 [ 0  9]
 [ 1  9]
 [ 2  9]
 [ 3  9]
 [ 4  9]
 [ 5  9]
 [ 1 10]
 [ 2 10]
 [ 3 10]
 [ 4 10]
 [ 5 10]
 [ 6 10]
 [ 5 11]
 [ 6 11]
 [ 7 11]
 [ 8 12]
 [ 9 13]]"
73,data/16/135191221.npy,"[[ 9  0]
 [10  0]]"
74,data/16/135191222.npy,"[[ 4  0]
 [ 5  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]
 [ 0  1]
 [ 1  1]
 [ 4  1]
 [ 5  1]
 [11  1]
 [12  1]
 [13  1]
 [ 0  2]
 [ 1  2]
 [11  2]
 [12  2]
 [ 0  3]
 [ 1  3]
 [ 2  3]
 [11  3]
 [12  3]
 [ 0  4]
 [ 1  4]
 [ 2  4]
 [11  4]
 [12  4]
 [13  4]
 [ 8  5]
 [ 9  5]
 [13  5]
 [ 8  6]
 [ 9  6]
 [ 0  9]]"
75,data/16/135191223.npy,[]
76,data/16/135191224.npy,[]
77,data/16/135191225.npy,"[[ 8  0]
 [ 9  0]
 [ 2  2]
 [ 2  3]
 [13  3]
 [ 2  4]
 [ 3  4]
 [ 6  4]
 [ 6  5]
 [12  5]
 [13  5]
 [ 6  6]
 [13  6]
 [ 2  7]
 [11  7]
 [12  7]
 [ 3  8]
 [ 5  8]
 [ 3  9]
 [ 4  9]
 [ 5  9]
 [ 9  9]
 [10  9]
 [ 1 10]
 [ 8 10]
 [ 9 10]
 [10 10]
 [ 7 11]
 [ 8 11]
 [ 9 11]
 [11 11]
 [ 0 12]
 [ 1 12]
 [ 7 12]
 [ 8 12]
 [ 9 12]
 [ 0 13]
 [ 1 13]
 [ 8 13]
 [13 13]]"
78,data/16/135191226.npy,"[[10  0]
 [ 6  3]
 [ 6  4]
 [ 6  7]
 [ 6  8]
 [ 6  9]
 [ 6 10]
 [ 7 10]
 [ 8 11]
 [ 9 11]
 [ 8 12]
 [ 9 12]
 [ 7 13]
 [12 13]]"
79,data/16/135191227.npy,"[[ 9  0]
 [11  1]
 [11  2]
 [12  2]
 [ 0  3]
 [ 1  3]
 [12  3]
 [13  3]
 [13  4]
 [ 9  9]
 [10  9]
 [13 11]
 [ 8 12]
 [ 9 12]
 [10 12]
 [ 8 13]
 [ 9 13]
 [10 13]]"
80,data/16/135191228.npy,[]
81,data/16/135191229.npy,"[[3 0]
 [2 2]
 [3 2]
 [4 2]
 [8 3]
 [8 4]
 [0 5]
 [0 6]]"
82,data/16/135191230.npy,"[[10  6]
 [10  7]]"
83,data/16/135191231.npy,[]
84,data/16/135191232.npy,"[[ 7  0]
 [ 9  0]
 [10  0]
 [ 8  1]
 [ 9  1]
 [10  1]
 [11  1]
 [10  2]
 [11  2]
 [12  2]
 [11  3]
 [12  3]
 [12  4]
 [13  4]
 [13  5]
 [13  6]]"
85,data/16/135191233.npy,"[[ 1  0]
 [ 7  0]
 [ 1  1]
 [ 5  1]
 [ 7  1]
 [ 8  1]
 [ 3  2]
 [ 5  2]
 [ 8  2]
 [ 8  3]
 [ 6  4]
 [ 7  4]
 [ 8  4]
 [ 9  4]
 [ 7  5]
 [ 8  5]
 [ 9  5]
 [ 6  6]
 [ 7  6]
 [ 8  6]
 [ 9  6]
 [ 7  7]
 [ 8 10]
 [11 10]
 [12 10]
 [ 7 12]
 [ 4 13]
 [ 8 13]]"
86,data/16/135191234.npy,[]
87,data/16/135191235.npy,[]
88,data/16/135191236.npy,[]
89,data/16/135191237.npy,"[[ 1  1]
 [ 3  1]
 [ 1  2]
 [ 1  4]
 [ 0  7]
 [ 1  7]
 [ 1  8]
 [ 2  8]
 [ 6 11]]"
90,data/16/135191238.npy,"[[ 2  9]
 [ 3  9]
 [ 4  9]
 [ 0 10]
 [ 2 10]]"
91,data/16/135191239.npy,"[[10  0]
 [10  1]
 [10  2]
 [11  2]
 [10  3]
 [11  3]
 [11  4]
 [12  4]
 [ 9  5]
 [12  5]
 [11  6]
 [12  6]
 [ 5  7]
 [ 6  7]
 [ 7  7]
 [ 8  7]
 [ 9  7]
 [ 7  8]
 [ 8  8]
 [ 9  8]
 [10  8]
 [13  8]
 [11  9]]"
92,data/16/135191240.npy,[]
93,data/16/135191243.npy,[]
94,data/16/135191244.npy,"[[ 8  0]
 [11  0]
 [ 8  1]
 [ 3  4]
 [12  6]
 [ 0 11]
 [ 0 12]
 [ 3 12]]"
95,data/16/135191245.npy,"[[13  1]
 [ 4  4]
 [ 9  5]
 [ 9 11]
 [ 0 12]
 [ 3 12]]"
96,data/16/135191246.npy,[]
97,data/16/135191248.npy,"[[ 8  0]
 [ 9  0]
 [ 1  1]
 [ 2  1]
 [ 3  1]
 [ 4  1]
 [ 5  1]
 [ 6  1]
 [ 7  1]
 [ 8  1]
 [ 9  1]
 [ 1  2]
 [ 2  2]
 [ 3  2]
 [ 4  2]
 [ 1  3]
 [ 2  3]
 [ 3  3]
 [ 4  3]
 [11  3]
 [12  3]
 [ 3  4]
 [ 4  4]
 [ 5  4]
 [ 9  4]
 [10  4]
 [11  4]
 [12  4]
 [ 5  5]
 [ 7  5]
 [ 9  5]
 [10  5]
 [12  5]
 [13  5]
 [ 3  6]
 [ 9  6]
 [10  6]
 [13  6]
 [ 0  7]
 [ 2  7]
 [ 3  7]
 [ 2  8]
 [ 4  8]
 [12  8]
 [13  8]
 [ 1  9]
 [ 2  9]
 [ 3  9]
 [ 4  9]
 [ 7  9]
 [ 9  9]
 [ 1 10]
 [ 2 10]
 [ 8 10]
 [ 9 10]
 [11 10]
 [11 11]
 [13 11]
 [ 4 12]
 [ 6 12]
 [ 9 12]
 [12 12]
 [13 12]
 [ 0 13]
 [ 1 13]
 [ 2 13]
 [13 13]]"
98,data/16/135191249.npy,"[[ 4  3]
 [ 5  3]
 [ 3  4]
 [ 4  4]
 [ 2  5]
 [ 3  5]
 [ 2  6]
 [ 3  6]
 [11  6]
 [ 1  7]
 [ 2  7]
 [ 0  8]
 [ 1  8]
 [ 2  8]
 [ 3  8]
 [13  8]
 [ 0  9]
 [ 4  9]
 [ 5  9]
 [11  9]
 [ 5 10]
 [ 8 10]
 [ 9 10]
 [11 11]
 [12 11]
 [ 0 12]
 [ 1 12]
 [ 3 12]
 [ 4 12]
 [ 7 12]
 [11 12]
 [12 12]
 [ 0 13]
 [ 1 13]
 [ 9 13]
 [10 13]]"
99,data/16/135191250.npy,"[[ 1  0]
 [ 2  0]
 [ 3  0]
 [ 5  0]
 [ 6  0]
 [ 2  1]
 [ 3  1]
 [ 4  1]
 [ 5  1]
 [ 6  1]
 [ 7  1]
 [ 8  1]
 [ 9  1]
 [10  1]
 [ 2  2]
 [ 7  2]
 [ 8  2]
 [ 8  3]
 [ 9  3]
 [10  3]
 [12  3]
 [13  3]
 [ 6  4]
 [ 9  4]
 [10  4]
 [ 5  5]
 [ 6  5]
 [ 8  5]
 [10  5]
 [ 0  6]
 [ 1  6]
 [ 8  6]
 [ 9  6]
 [ 1  7]
 [ 8  7]
 [ 1  8]
 [ 2  8]
 [12  8]
 [13  8]
 [ 2  9]
 [10  9]
 [11  9]
 [12  9]
 [13  9]
 [ 0 10]
 [ 0 11]
 [ 6 11]
 [ 8 11]
 [ 9 11]
 [10 11]
 [10 12]
 [11 12]]"
100,data/16/135191251.npy,"[[11  2]
 [12  2]
 [12  3]
 [13  3]
 [ 9  5]
 [10  5]
 [10  6]
 [11  6]
 [ 7  9]
 [ 0 11]
 [ 1 11]
 [ 9 11]
 [10 11]
 [ 1 12]
 [ 2 12]
 [ 9 12]
 [ 0 13]
 [ 5 13]
 [ 6 13]]"
101,data/16/135191252.npy,"[[5 7]
 [6 7]
 [7 7]
 [5 8]
 [6 8]]"
102,data/16/135191254.npy,"[[ 6  0]
 [ 1  1]
 [ 6  1]
 [ 2  2]
 [ 4  2]
 [ 5  2]
 [ 8  2]
 [ 3  4]
 [ 4  4]
 [ 5  4]
 [ 7  4]
 [ 6  6]
 [11  6]
 [ 6  7]
 [ 0  9]
 [ 4  9]
 [ 6  9]
 [ 4 10]
 [10 10]
 [13 11]
 [13 12]
 [ 7 13]
 [ 8 13]]"
103,data/16/135191255.npy,"[[ 6  1]
 [ 7  1]
 [ 6  2]
 [ 8  2]
 [ 9  2]
 [ 8  3]
 [ 9  3]
 [12  3]
 [12  4]
 [13  4]
 [13  5]
 [ 9  6]
 [12  6]
 [13  6]
 [12  7]
 [13  7]
 [12  8]
 [11 10]
 [10 11]
 [11 11]]"
104,data/16/135191256.npy,"[[ 1  1]
 [ 2  1]
 [ 0  2]
 [ 1  2]
 [ 2  2]
 [ 6  2]
 [ 5  3]
 [ 6  3]
 [ 4  5]
 [ 0  7]
 [ 3  7]
 [ 4  7]
 [ 5  7]
 [ 0  8]
 [ 3  8]
 [ 4  8]
 [ 5  8]
 [ 2  9]
 [ 3  9]
 [ 0 10]
 [ 1 13]
 [ 2 13]
 [ 3 13]]"
105,data/16/135191258.npy,[]
106,data/16/135191259.npy,"[[ 2  0]
 [ 2  1]
 [ 3  1]
 [ 7  2]
 [ 9  2]
 [10  2]
 [11  2]
 [10  3]
 [ 4  4]
 [ 5  4]
 [ 6  4]
 [ 2  5]
 [ 5  5]
 [ 6  5]
 [12  6]
 [ 2  7]
 [ 2  8]
 [10 10]
 [10 13]]"
107,data/16/135191260.npy,"[[ 6  2]
 [ 7  2]
 [ 9  2]
 [10  2]
 [ 9  3]
 [ 5  4]
 [ 5  5]
 [ 6  5]
 [ 7  5]
 [ 3  8]
 [ 5  8]
 [ 5  9]
 [ 6  9]
 [11  9]
 [10 12]
 [ 6 13]
 [ 9 13]]"
108,data/16/135191261.npy,"[[ 6  0]
 [10  0]
 [12  0]
 [ 2  1]
 [ 3  1]
 [ 9  1]
 [12  1]
 [ 3  2]
 [10  2]
 [13  2]
 [ 0  3]
 [10  3]
 [13  3]
 [ 0  4]
 [ 1  4]
 [ 3  4]
 [ 5  4]
 [ 6  4]
 [ 7  4]
 [ 8  4]
 [ 9  4]
 [10  4]
 [13  4]
 [ 0  5]
 [ 1  5]
 [ 3  5]
 [ 5  5]
 [ 6  5]
 [ 7  5]
 [ 8  5]
 [ 9  5]
 [10  5]
 [11  5]
 [13  5]
 [ 0  6]
 [ 3  6]
 [ 4  6]
 [ 5  6]
 [ 6  6]
 [ 7  6]
 [13  6]
 [ 0  7]
 [ 1  7]
 [ 4  7]
 [ 5  7]
 [13  7]
 [ 0  8]
 [ 1  8]
 [ 4  8]
 [11  8]
 [ 0  9]
 [ 1  9]
 [ 2  9]
 [ 5  9]
 [11  9]
 [12  9]
 [13  9]
 [ 2 10]
 [ 3 10]
 [ 5 10]
 [ 6 10]
 [ 9 10]
 [10 10]
 [13 10]
 [ 0 11]
 [ 3 11]
 [ 6 11]
 [10 11]
 [12 11]
 [13 11]
 [ 1 12]
 [ 2 12]
 [ 3 12]
 [ 6 12]
 [ 7 12]
 [ 9 12]
 [10 12]
 [11 12]
 [ 1 13]
 [ 2 13]
 [ 9 13]
 [10 13]
 [11 13]]"
109,data/16/135191262.npy,"[[ 6  0]
 [ 0  1]
 [ 7  1]
 [ 0  2]
 [ 6  2]
 [ 8  2]
 [13  2]
 [ 0  3]
 [ 4  3]
 [ 5  3]
 [ 8  3]
 [ 9  3]
 [ 9  4]
 [ 5  6]
 [13  8]
 [ 2 10]
 [ 3 10]
 [ 2 11]
 [ 3 11]
 [11 11]
 [ 3 12]
 [10 12]
 [11 12]
 [ 0 13]
 [ 4 13]
 [ 5 13]
 [10 13]]"
110,data/16/135191263.npy,"[[ 1  0]
 [ 4  2]
 [13  2]
 [ 7  4]
 [13  4]
 [ 2  5]
 [ 3  5]
 [ 9  5]
 [11  5]
 [ 5  6]
 [ 6  6]
 [ 7  6]
 [11  6]
 [ 0  7]
 [ 4  7]
 [ 5  7]
 [ 6  7]
 [ 0  8]
 [ 5  8]
 [ 6  8]
 [ 0  9]
 [ 9  9]
 [12  9]
 [13  9]
 [ 0 10]
 [ 2 10]
 [ 8 10]
 [ 9 10]
 [10 10]
 [ 0 11]
 [ 1 11]
 [ 5 11]
 [ 7 11]
 [ 8 11]
 [ 3 12]
 [ 7 12]
 [ 8 12]
 [11 12]
 [12 12]
 [ 3 13]
 [ 7 13]]"
111,data/16/135191264.npy,"[[ 0  0]
 [ 3  0]
 [ 4  0]
 [ 8  0]
 [ 9  0]
 [11  0]
 [12  0]
 [13  0]
 [ 0  1]
 [ 3  1]
 [ 8  1]
 [10  1]
 [11  1]
 [12  1]
 [13  1]
 [ 0  2]
 [ 1  2]
 [ 2  2]
 [ 6  2]
 [ 7  2]
 [10  2]
 [11  2]
 [12  2]
 [13  2]
 [ 0  3]
 [ 1  3]
 [ 2  3]
 [ 3  3]
 [ 4  3]
 [ 5  3]
 [ 6  3]
 [ 9  3]
 [10  3]
 [11  3]
 [12  3]
 [13  3]
 [ 0  4]
 [ 1  4]
 [ 2  4]
 [ 3  4]
 [ 4  4]
 [ 5  4]
 [ 6  4]
 [ 7  4]
 [ 8  4]
 [ 9  4]
 [10  4]
 [11  4]
 [12  4]
 [13  4]
 [ 0  5]
 [ 1  5]
 [ 3  5]
 [ 4  5]
 [ 5  5]
 [ 6  5]
 [ 7  5]
 [ 8  5]
 [ 9  5]
 [10  5]
 [11  5]
 [12  5]
 [13  5]
 [ 0  6]
 [ 1  6]
 [ 4  6]
 [ 5  6]
 [ 6  6]
 [ 7  6]
 [ 8  6]
 [ 9  6]
 [10  6]
 [11  6]
 [12  6]
 [13  6]
 [ 1  7]
 [ 5  7]
 [ 6  7]
 [ 7  7]
 [ 8  7]
 [10  7]
 [11  7]
 [12  7]
 [ 1  8]
 [ 2  8]
 [ 7  8]
 [ 9  8]
 [10  8]
 [11  8]
 [12  8]
 [13  8]
 [ 7  9]
 [ 8  9]
 [ 9  9]
 [10  9]
 [11  9]
 [12  9]
 [13  9]
 [ 1 10]
 [ 7 10]
 [ 8 10]
 [ 9 10]
 [10 10]
 [12 10]
 [13 10]
 [ 1 11]
 [ 2 11]
 [10 11]
 [11 11]
 [13 11]
 [ 4 12]
 [ 6 12]
 [ 9 12]
 [10 12]
 [11 12]
 [12 12]
 [13 12]
 [ 0 13]
 [ 1 13]
 [ 2 13]
 [ 4 13]
 [ 5 13]
 [ 6 13]
 [ 8 13]
 [ 9 13]
 [11 13]
 [12 13]
 [13 13]]"
112,data/16/135191266.npy,"[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [13  0]
 [ 0  1]
 [ 1  1]
 [ 2  1]
 [ 4  1]
 [ 5  1]
 [ 6  1]
 [ 7  1]
 [ 9  1]
 [10  1]
 [ 1  2]
 [ 2  2]
 [ 4  2]
 [ 5  2]
 [ 6  2]
 [ 7  2]
 [ 8  2]
 [ 9  2]
 [12  2]
 [13  2]
 [ 0  3]
 [ 1  3]
 [ 2  3]
 [ 3  3]
 [ 4  3]
 [12  3]
 [13  3]
 [ 1  4]
 [ 2  4]
 [ 3  4]
 [ 4  4]
 [ 9  4]
 [10  4]
 [11  4]
 [12  4]
 [13  4]
 [ 1  5]
 [ 2  5]
 [ 3  5]
 [ 4  5]
 [ 5  5]
 [ 6  5]
 [ 9  5]
 [10  5]
 [11  5]
 [ 2  6]
 [ 3  6]
 [ 4  6]
 [ 5  6]
 [ 8  6]
 [ 9  6]
 [10  6]
 [11  6]
 [ 1  7]
 [ 2  7]
 [ 3  7]
 [ 4  7]
 [ 5  7]
 [ 6  7]
 [ 7  7]
 [ 8  7]
 [ 9  7]
 [10  7]
 [11  7]
 [12  7]
 [13  7]
 [ 2  8]
 [ 3  8]
 [ 5  8]
 [ 6  8]
 [ 7  8]
 [ 8  8]
 [ 9  8]
 [10  8]
 [11  8]
 [12  8]
 [13  8]
 [ 5  9]
 [ 7  9]
 [ 8  9]
 [11  9]
 [12  9]
 [13  9]
 [ 1 10]
 [ 4 10]
 [ 5 10]
 [ 7 10]
 [11 10]
 [12 10]
 [13 10]
 [ 0 11]
 [ 1 11]
 [ 2 11]
 [ 3 11]
 [ 4 11]
 [ 5 11]
 [ 9 11]
 [10 11]
 [11 11]
 [12 11]
 [13 11]
 [ 0 12]
 [ 1 12]
 [ 3 12]
 [ 9 12]
 [10 12]
 [11 12]
 [12 12]
 [13 12]
 [ 9 13]
 [10 13]
 [11 13]
 [12 13]
 [13 13]]"
113,data/16/135191267.npy,"[[ 8  0]
 [ 5  1]
 [ 7  1]
 [ 8  1]
 [ 5  2]
 [ 6  2]
 [ 7  2]
 [ 8  2]
 [ 9  2]
 [11  2]
 [12  2]
 [ 5  3]
 [ 6  3]
 [ 7  3]
 [ 8  3]
 [ 9  3]
 [11  3]
 [12  3]
 [ 4  4]
 [ 5  4]
 [ 6  4]
 [ 7  4]
 [ 4  5]
 [ 5  5]
 [ 6  5]
 [ 1  6]
 [ 2  6]
 [ 3  6]
 [ 4  6]
 [ 5  6]
 [ 6  6]
 [ 1  7]
 [ 2  7]
 [ 4  7]
 [ 5  7]
 [ 6  7]
 [ 7  7]
 [ 8  7]
 [ 9  7]
 [ 1  8]
 [ 2  8]
 [ 5  8]
 [ 9  8]
 [10  8]
 [11  8]
 [13  8]
 [ 1  9]
 [ 2  9]
 [11  9]
 [12  9]
 [13  9]
 [12 10]
 [ 0 11]
 [ 0 12]]"
114,data/16/135191270.npy,"[[11  0]
 [12  0]
 [13  0]
 [ 1  1]
 [11  1]
 [12  1]
 [13  1]
 [ 1  2]
 [ 3  2]
 [ 4  2]
 [ 7  2]
 [ 8  2]
 [ 9  2]
 [10  2]
 [11  2]
 [12  2]
 [13  2]
 [ 2  3]
 [ 3  3]
 [ 4  3]
 [ 7  3]
 [ 8  3]
 [ 9  3]
 [10  3]
 [11  3]
 [12  3]
 [13  3]
 [ 2  4]
 [ 3  4]
 [ 5  4]
 [ 8  4]
 [ 9  4]
 [10  4]
 [11  4]
 [12  4]
 [13  4]
 [ 9  5]
 [10  5]
 [ 2  6]
 [ 3  6]
 [ 5  6]
 [12  6]
 [13  6]
 [ 1  7]
 [ 2  7]
 [ 3  7]
 [ 6  7]
 [ 7  7]
 [12  7]
 [13  7]
 [ 1  8]
 [ 5  8]
 [11  8]
 [ 5  9]
 [ 6  9]
 [11  9]
 [12  9]
 [13  9]
 [10 10]
 [11 10]
 [12 10]
 [13 10]
 [10 11]
 [11 11]
 [12 11]
 [13 11]
 [ 0 12]
 [ 1 12]
 [ 2 12]
 [10 12]
 [11 12]
 [ 0 13]
 [ 1 13]
 [ 2 13]]"
115,data/16/135191271.npy,[]
116,data/16/135191272.npy,"[[11  9]
 [12  9]
 [13  9]
 [11 10]
 [12 10]
 [13 10]
 [ 6 12]
 [ 7 12]]"
117,data/16/135191274.npy,[]
118,data/16/135191275.npy,"[[ 9  3]
 [ 0  4]
 [ 1  4]
 [ 5  4]
 [12  8]
 [12  9]
 [10 12]
 [11 12]
 [10 13]
 [11 13]]"
119,data/16/135191277.npy,"[[ 7  0]
 [ 8  0]
 [ 9  0]
 [ 2  1]
 [ 7  1]
 [ 8  1]
 [10  1]
 [ 1  2]
 [ 2  2]
 [ 5  2]
 [ 7  2]
 [ 8  2]
 [10  2]
 [11  2]
 [ 1  3]
 [ 6  3]
 [ 8  3]
 [ 9  3]
 [10  3]
 [12  3]
 [13  3]
 [ 1  4]
 [ 3  4]
 [12  4]
 [ 1  5]
 [ 2  5]
 [ 6  5]
 [11  5]
 [12  5]
 [ 1  6]
 [ 2  6]
 [ 8  6]
 [12  6]
 [ 0  7]
 [ 1  7]
 [ 2  7]
 [ 8  7]
 [ 9  7]
 [11  7]
 [ 6  8]
 [ 9  8]
 [11  8]
 [12  8]
 [ 5  9]
 [ 7  9]
 [ 5 10]
 [ 6 10]
 [13 10]
 [ 5 11]
 [ 6 11]
 [ 5 12]
 [ 6 12]
 [ 6 13]]"
120,data/16/135191278.npy,[]
121,data/16/135191281.npy,[]
122,data/16/135191283.npy,"[[ 2  0]
 [ 8  0]
 [ 2  1]
 [ 8  1]
 [ 9  1]
 [12  1]
 [13  1]
 [ 3  2]
 [ 8  2]
 [13  2]
 [ 1  3]
 [ 2  3]
 [ 3  3]
 [ 4  3]
 [ 5  3]
 [ 7  3]
 [ 8  3]
 [ 9  3]
 [12  3]
 [13  3]
 [ 2  4]
 [ 4  4]
 [ 6  4]
 [ 7  4]
 [ 8  4]
 [ 9  4]
 [12  4]
 [ 0  5]
 [ 2  5]
 [ 3  5]
 [ 6  5]
 [ 8  5]
 [13  5]
 [ 1  6]
 [ 2  6]
 [ 3  6]
 [ 6  6]
 [ 7  6]
 [ 8  6]
 [10  6]
 [12  6]
 [ 1  7]
 [ 2  7]
 [ 3  7]
 [ 4  7]
 [ 5  7]
 [ 7  7]
 [ 8  7]
 [10  7]
 [12  7]
 [ 0  8]
 [ 2  8]
 [ 3  8]
 [ 4  8]
 [ 5  8]
 [ 7  8]
 [ 8  8]
 [11  8]
 [ 0  9]
 [ 2  9]
 [ 7  9]
 [ 9  9]
 [10  9]
 [11  9]
 [ 2 10]
 [ 4 10]
 [ 7 10]
 [ 9 10]
 [10 10]
 [11 10]
 [ 0 11]
 [ 1 11]
 [ 2 11]
 [ 3 11]
 [ 7 11]
 [ 8 11]
 [ 9 11]
 [11 11]
 [12 11]
 [ 2 12]
 [ 3 12]
 [ 4 12]
 [ 5 12]
 [ 6 12]
 [ 8 12]
 [ 9 12]
 [10 12]
 [12 12]
 [ 1 13]
 [ 9 13]
 [10 13]]"
123,data/16/135191288.npy,"[[ 7  1]
 [10  1]
 [13  1]
 [ 4  2]
 [ 6  2]
 [13  2]
 [ 4  3]
 [ 8  3]
 [ 9  3]
 [10  3]
 [11  3]
 [12  3]
 [13  3]
 [11  4]
 [12  4]
 [ 8  5]
 [ 7  6]
 [12  7]
 [ 4  8]
 [ 7  9]
 [ 7 10]
 [12 10]
 [13 10]
 [ 1 11]
 [ 2 11]
 [ 4 11]
 [ 5 11]
 [ 6 11]
 [ 8 11]
 [10 11]
 [ 1 12]
 [ 4 12]
 [ 5 12]
 [10 12]]"
124,data/16/135191289.npy,"[[ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [ 6  1]
 [ 7  1]
 [ 6  2]
 [ 5  3]
 [ 2  9]
 [ 3  9]
 [ 0 12]
 [ 1 12]
 [ 1 13]]"
